book,chapter,verse,text,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,dominant_topic
Isaiah,31.0,8.0,shall assyrian fall sword mighty man sword mean man shall devour shall flee sword young man shall discomfit,0.011958550990588153,0.011974594646125075,0.011967518193902451,0.011994923760130899,0.01201573578545148,0.9400886766238019,5
Isaiah,31.0,9.0,shall pass strong hold fear prince shall afraid ensign saith lord fire zion furnace jerusalem,0.012943527597577532,0.01294521832410435,0.9354210409453386,0.012886353818050858,0.012880519280754314,0.012923340034174512,2
Isaiah,32.0,1.0,behold king shall reign righteousness prince shall rule judgment,0.4483173145846969,0.020952899081085816,0.02114026354432361,0.29902569509976357,0.18963636863182265,0.02092745905830745,0
Isaiah,32.0,2.0,man shall hiding place wind covert tempest river water dry place shadow great rock weary land,0.010605809346692316,0.010464127472431972,0.010485899873855167,0.010494243910456724,0.010447430995115376,0.9475024884014484,5
Isaiah,32.0,3.0,eye shall dim ear hear shall hearken,0.03340351968118774,0.832965607650944,0.03338141365746709,0.03333840379324226,0.033461340549371464,0.033449714667787595,1
Isaiah,32.0,4.0,heart rash shall understand knowledge tongue stammerer shall ready speak plainly,0.8801412472874538,0.024052738186803372,0.02389394078763127,0.023836132004448035,0.02395676033325665,0.024119181400406847,0
Isaiah,32.0,5.0,vile person shall call liberal churl say bountiful,0.027778529015629844,0.02796319084223665,0.027803790085990304,0.027819953102156913,0.027930551646795414,0.8607039853071909,5
Isaiah,32.0,6.0,vile person speak villany heart work iniquity practise hypocrisy utter error lord soul hungry cause drink thirsty fail,0.011164171598030848,0.011175622637551815,0.0111592783354059,0.011140245285549468,0.9441328929705767,0.011227789172885255,4
Isaiah,32.0,7.0,instrument churl evil deviseth wicked device destroy poor lie word needy speaketh right,0.6155265396033812,0.012903756684693759,0.01289379251037669,0.012908519983279063,0.012950967883901815,0.3328164233343675,0
Isaiah,32.0,8.0,liberal deviseth liberal thing liberal thing shall stand,0.02083361840715754,0.28690480507890903,0.020862701240205218,0.021017219299167424,0.020935100333549915,0.6294465556410108,5
Isaiah,32.0,9.0,rise ye woman ease hear voice ye careless daughter ear unto speech,0.01684305706722036,0.9158435020165798,0.016800351797460488,0.016730591655321817,0.016821154013948014,0.016961343449469753,1
Isaiah,32.0,10.0,day year shall ye trouble ye careless woman vintage shall fail gathering shall come,0.01679752484730682,0.016710896631651904,0.016678055811875005,0.016723039542163257,0.016745195182707246,0.9163452879842958,5
Isaiah,32.0,11.0,tremble ye woman ease trouble ye careless one strip bare gird sackcloth loin,0.0167523442606863,0.01670189705715161,0.01674987238321198,0.016721418605390052,0.01685008097447983,0.9162243867190804,5
Isaiah,32.0,12.0,shall lament teat pleasant field fruitful vine,0.027936541442370857,0.5274082479235492,0.027798563720642176,0.02804976497352572,0.3610288365225685,0.027778045417343505,1
Isaiah,32.0,13.0,land people shall come thorn brier yea house joy joyous city,0.015211565016242904,0.015370040604122377,0.015270952823080369,0.01527094642378533,0.015257054976893253,0.9236194401558758,5
Isaiah,32.0,14.0,palace shall forsake multitude city shall leave fort tower shall den joy wild ass pasture flock,0.011961624296710738,0.012007686546761636,0.011957377814428034,0.9401552215954729,0.011944946700186575,0.01197314304644007,3
Isaiah,32.0,15.0,spirit pour high wilderness fruitful field fruitful field count forest,0.01576808900300977,0.01529556792475204,0.015156315747592538,0.015232021399159737,0.9233893253116957,0.01515868061379015,4
Isaiah,32.0,16.0,judgment shall dwell wilderness righteousness remain fruitful field,0.8952302126526823,0.020894526374282702,0.020908168913829458,0.02084167605852754,0.02120188794572038,0.020923528054957508,0
Isaiah,32.0,17.0,work righteousness shall peace effect righteousness quietness assurance,0.4137846050311344,0.027777987940653337,0.47466827593266303,0.027883364144633094,0.028034665999766627,0.027851100951149402,2
Isaiah,32.0,18.0,people shall dwell peaceable habitation sure dwelling quiet resting place,0.020954499758227205,0.021062107617434187,0.02104985666408152,0.02096328076326756,0.8948344123705928,0.021135842826396703,4
Isaiah,32.0,19.0,shall hail come forest city shall low low place,0.020984865881277646,0.02097771262111364,0.020873348930562773,0.02094791027964789,0.021563620110037058,0.8946525421773609,5
Isaiah,32.0,20.0,bless ye sow water send forth thither foot ox ass,0.016726339577196856,0.017233546045039277,0.016932856126965292,0.016794541385132956,0.016707299902447605,0.9156054169632181,5
Isaiah,33.0,1.0,woe thee spoilest thou wast spoil deal treacherously deal treacherously thee thou shalt cease spoil thou shalt spoil thou shalt end deal treacherously shall deal treacherously thee,0.008790822475379939,0.9559678865556375,0.008808293066781303,0.008782474181329594,0.008818633299617802,0.00883189042125391,1
Isaiah,33.0,2.0,o lord gracious unto wait thee thou arm morning salvation time trouble,0.018689223395032692,0.018748363792993186,0.4636019764953221,0.018555150261880784,0.01867961047575615,0.4617256755790151,2
Isaiah,33.0,3.0,noise tumult people flee lifting thyself nation scatter,0.01853592175656242,0.018574072807706822,0.018706548143451282,0.9061217246522393,0.018863679659780704,0.019198052980259568,3
Isaiah,33.0,4.0,spoil shall gather like gathering caterpiller run fro locust shall run,0.02099296410130645,0.02091330498290433,0.5924601948718133,0.021057248061009174,0.3236215167804795,0.02095477120248708,2
Isaiah,33.0,5.0,lord exalt dwelleth high hath fill zion judgment righteousness,0.36215027395602967,0.020889922911369582,0.02094667494325555,0.020918628400757658,0.5541605230687285,0.020933976719859002,4
Isaiah,33.0,6.0,wisdom knowledge shall stability thy time strength salvation fear lord treasure,0.018668722442378095,0.01880491888734168,0.9066681424037747,0.018581850114900926,0.018693161001600032,0.018583205150004795,2
Isaiah,33.0,7.0,behold valiant one shall cry ambassador peace shall weep bitterly,0.023844991164778298,0.02412591472362145,0.8804181057703687,0.023870392935202035,0.023906658732494635,0.02383393667353499,2
Isaiah,33.0,8.0,highway lie waste wayfare man ceaseth hath break covenant hath despise city regardeth man,0.014014001726938187,0.9301007282376987,0.013926885251309463,0.01401190165912857,0.013908592666150025,0.014037890458775017,1
Isaiah,33.0,9.0,earth mourneth languisheth lebanon ashamed hew sharon like wilderness bashan carmel shake fruit,0.5612407441287867,0.011925326682799978,0.011958408030122264,0.3909805210220726,0.011943911755713557,0.011951088380505166,0
Isaiah,33.0,10.0,rise saith lord exalt lift,0.02785949459575538,0.027849960302325474,0.027967432251736934,0.027823477389405174,0.8606219659086383,0.027877669552138815,4
Isaiah,33.0,11.0,ye shall conceive chaff ye shall bring forth stubble breath fire shall devour,0.02085212856176059,0.02093797823846207,0.8952780208833732,0.020981186858155858,0.02096374100862934,0.020986944449618957,2
Isaiah,33.0,12.0,people shall burning lime thorn cut shall burn fire,0.02793444745486301,0.027905519848597182,0.3873793650033516,0.027980173871201188,0.027966487885215937,0.5008340059367711,5
Isaiah,33.0,13.0,hear ye far ye near acknowledge,0.03387788161701449,0.8321481087873775,0.0338407752890438,0.03335794180104176,0.033370075139448785,0.0334052173660737,1
Isaiah,33.0,14.0,sinner zion afraid fearfulness hath surprise hypocrite shall dwell devouring fire shall dwell everlasting burning,0.015309582732231089,0.015243814824633741,0.015334909441087733,0.015214433536365195,0.015270013028147587,0.9236272464375347,5
Isaiah,33.0,15.0,walketh righteously speaketh uprightly despiseth gain oppression shaketh hand hold bribe stoppeth ear hearing blood shutteth eye see evil,0.9399063800222959,0.012010394088287824,0.012040683641952892,0.012008072471895101,0.012011322850591808,0.01202314692497641,0
Isaiah,33.0,16.0,shall dwell high place defence shall munition rock bread shall give water shall sure,0.016849702495293252,0.016900421278663865,0.016747783386430747,0.016759598785095964,0.6790029095296012,0.25373958452491496,4
Isaiah,33.0,17.0,thine eye shall king beauty shall behold land far,0.021025419431008562,0.02113375806873239,0.8945777777337909,0.021074680354781626,0.0210676586058256,0.021120705805860823,2
Isaiah,33.0,18.0,thine heart shall meditate terror scribe receiver count tower,0.45185183120545114,0.023898357649427722,0.023976239141441695,0.45170746695716657,0.024123952758176137,0.02444215228833673,0
Isaiah,33.0,19.0,thou shalt fierce people people deep speech thou canst perceive stammer tongue thou canst understand,0.016874579666745167,0.9161677990446899,0.016739755036170558,0.016715473243216893,0.016712888498430705,0.016789504510746615,1
Isaiah,33.0,20.0,look zion city solemnity thine eye shall jerusalem quiet habitation tabernacle shall take stake thereof shall remove shall cord thereof break,0.0099533651739573,0.00994178750899612,0.00988404055154394,0.009848742937631154,0.009842889688931893,0.9505291741389396,5
Isaiah,33.0,21.0,glorious lord unto place broad river stream shall galley oar shall gallant ship pass,0.020901723590889317,0.021006089168975034,0.021029319451727757,0.02102874120891491,0.021013613870559954,0.895020512708933,5
Isaiah,33.0,22.0,lord judge lord lawgiver lord king save,0.02401524332993744,0.024084649395818142,0.8799139656101769,0.02409973162570138,0.023976422863699196,0.023909987174666775,2
Isaiah,33.0,23.0,thy tackling loose strengthen mast spread sail prey great spoil divide lame prey,0.9158694235806232,0.016839958018140855,0.01700730254931664,0.016857034701004817,0.016704668756970364,0.01672161239394433,0
Isaiah,33.0,24.0,inhabitant shall sick people dwell shall forgive iniquity,0.0238568732194195,0.023929116461635192,0.8801781187482551,0.02403289686711404,0.023917554058488603,0.024085440645087514,2
Isaiah,34.0,1.0,come near ye nation hear hearken ye people let earth hear world thing come forth,0.011959824021662136,0.9400240889974542,0.012063562297481428,0.01202343073213214,0.011946278767251826,0.011982815184018315,1
Isaiah,34.0,2.0,indignation lord nation fury army hath utterly destroy hath deliver slaughter,0.016930817598286733,0.016701744847215507,0.49678330663246334,0.016825949484992084,0.4360317556573965,0.016726425779645834,2
Isaiah,34.0,3.0,slain shall cast stink shall come carcase mountain shall melt blood,0.018577693928117436,0.018580536154583938,0.01879030096384984,0.018675939270563,0.9067010050732257,0.018674524609660004,4
Isaiah,34.0,4.0,host heaven shall dissolve heavens shall roll scroll host shall fall leaf falleth vine fall fig fig tree,0.01112867299572277,0.011275347652869623,0.011164124611610433,0.9439542296592052,0.011304438095943961,0.011173186984647887,3
Isaiah,34.0,5.0,sword shall bathe heaven behold shall come idumea people curse judgment,0.18924536174387577,0.01869464885551137,0.018868268476395104,0.01866802171870327,0.01871286221476782,0.7358108369907466,5
Isaiah,34.0,6.0,sword lord fill blood fat fatness blood lamb goat fat kidney ram lord hath sacrifice bozrah great slaughter land idumea,0.009293222736203326,0.009305289225840096,0.953365863759913,0.009353532621316336,0.009303121915403249,0.009378969741324189,2
Isaiah,34.0,7.0,unicorn shall come bullock bull land shall soak blood dust fat fatness,0.018595845847968067,0.018597983662115798,0.4934959515267428,0.018595844097059153,0.018626881679099202,0.43208749318701506,2
Isaiah,34.0,8.0,day lord vengeance year recompence controversy zion,0.024050832863005446,0.023925515172150733,0.024094480602814817,0.02395355980160942,0.023994948607725494,0.8799806629526941,5
Isaiah,34.0,9.0,stream thereof shall turn pitch dust thereof brimstone land thereof shall burn pitch,0.013980857191842604,0.013948823829830736,0.014044579865280373,0.013934858763058219,0.013954418196214222,0.9301364621537738,5
Isaiah,34.0,10.0,shall quench night day smoke thereof shall generation generation shall lie waste shall pass,0.015306961547345397,0.9236894862001617,0.015186356708863293,0.01523152777563119,0.015255915628347294,0.01532975213965112,1
Isaiah,34.0,11.0,cormorant bittern shall possess owl raven shall dwell shall stretch line confusion stone emptiness,0.018620789624524917,0.018629497161853296,0.01879627590105161,0.018934586704952797,0.018622058265018556,0.9063967923425988,5
Isaiah,34.0,12.0,shall noble thereof kingdom shall prince shall,0.8325351724423554,0.03346587927404173,0.03356564762022276,0.03335340484304548,0.03354169777806244,0.03353819804227206,0
Isaiah,34.0,13.0,thorn shall come palace nettle bramble fortress thereof shall habitation dragon court owl,0.016770550045735848,0.01689520420883574,0.01673166998008547,0.01673402454813129,0.016733684691819187,0.9161348665253926,5
Isaiah,34.0,14.0,wild beast desert shall meet wild beast island satyr shall cry fellow screech owl shall rest find place rest,0.011993534888193772,0.011969687083945548,0.9401415813470639,0.011967890931465905,0.011942869569245037,0.011984436180085862,2
Isaiah,34.0,15.0,shall great owl nest lie hatch gather shadow shall vulture gather mate,0.9162296559030867,0.016699342024699713,0.016714310942273426,0.016907429121252558,0.01670521005226357,0.016744051956424047,0
Isaiah,34.0,16.0,seek ye book lord read shall fail shall want mate mouth hath command spirit hath gather,0.9234911230731437,0.015219589808936543,0.015316043210492094,0.01529712975192866,0.01538840380265293,0.01528771035284605,0
Isaiah,34.0,17.0,hath cast lot hand hath divide unto line shall possess generation generation shall dwell,0.01671515909789911,0.01685202715294877,0.016908630823659104,0.016876589480434676,0.6692324299536961,0.2634151634913621,4
Isaiah,35.0,1.0,wilderness solitary place shall glad desert shall rejoice blossom rose,0.880542573176534,0.023947961400972103,0.02388907353805779,0.023847089185847884,0.02389076223434911,0.02388254046423919,0
Isaiah,35.0,2.0,shall blossom abundantly rejoice joy singe glory lebanon shall give unto excellency carmel sharon shall glory lord excellency god,0.943961738764601,0.011182136329454372,0.01125978960512406,0.01119573417854103,0.01123292266109292,0.011167678461186586,0
Isaiah,35.0,3.0,strengthen ye weak hand confirm feeble knee,0.027909613206634792,0.027778227949008,0.027827528500744672,0.028048568904942797,0.8604421549347636,0.027993906503906065,4
Isaiah,35.0,4.0,fearful heart strong fear behold god come vengeance god recompence come save,0.014033969629064254,0.48337724803692905,0.014057662334624977,0.013961078140380626,0.014047597973437392,0.46052244388556374,1
Isaiah,35.0,5.0,eye blind shall open ear deaf shall unstopped,0.027807620721107935,0.8607794951691802,0.02781428794218142,0.02794620604032139,0.027826013272608533,0.027826376854600512,1
Isaiah,35.0,6.0,shall lame man leap hart tongue dumb sing wilderness shall water break stream desert,0.9237419450748242,0.015238893479779806,0.015196862520102012,0.015196950582425551,0.015185866580000712,0.015439481762867684,0
Isaiah,35.0,7.0,parch ground shall pool thirsty land spring water habitation dragon lie shall grass reed rush,0.012997983689291124,0.9353268287292857,0.012893033196294569,0.0129025261738323,0.012921774118169608,0.012957854093126503,1
Isaiah,35.0,8.0,highway shall way shall call way holiness unclean shall pass shall wayfare man fool shall err,0.01519033466115912,0.923900649131837,0.015218195838368299,0.015240842678115879,0.015189995469817252,0.01525998222070237,1
Isaiah,35.0,9.0,lion shall ravenous beast shall thereon shall find redeemed shall walk,0.02384527424698289,0.023810554934560354,0.8802608570511713,0.024282497429541115,0.0239426937517608,0.02385812258598345,2
Isaiah,35.0,10.0,ransom lord shall return come zion song everlaste joy head shall obtain joy gladness sorrow sigh shall flee away,0.00988051663284949,0.009853059923076309,0.009868679408204068,0.009857959934606529,0.009865169703361085,0.9506746143979026,5
Isaiah,36.0,1.0,come pass fourteenth year king hezekiah sennacherib king assyria come defence city judah take,0.012864291894798437,0.7145583360952397,0.012847549505402015,0.23396669502924158,0.012840964511953759,0.012922162963364538,1
Isaiah,36.0,2.0,king assyria send rabshakeh lachish jerusalem unto king hezekiah great army stand conduit upper pool highway fuller field,0.4137650856245005,0.24382195257556916,0.00928344950165691,0.3145333532751683,0.009313378710548667,0.009282780312556391,0
Isaiah,36.0,3.0,come forth unto eliakim hilkiahs son house shebna scribe joah asaphs son recorder,0.01533292422801321,0.015469684763150734,0.015364167797029343,0.015199890476299993,0.9232864720109434,0.015346860724563422,4
Isaiah,36.0,4.0,rabshakeh say unto ye hezekiah saith great king king assyria confidence thou trustest,0.015160335968873756,0.015371351780402148,0.01531346745466685,0.9236755243290495,0.015257745785015507,0.015221574681992258,3
Isaiah,36.0,5.0,sayest thou vain word counsel strength war dost thou trust thou rebell,0.9065732685511969,0.01887224209999939,0.0187140809397168,0.018612853181185187,0.018636374042870777,0.018591181185030867,0
Isaiah,36.0,6.0,lo thou trustest staff broken reed egypt whereon man lean hand pierce pharaoh king egypt trust,0.2280768135041798,0.012014218640409908,0.011943321491601043,0.5133223487329089,0.011946906837729587,0.2226963907931706,3
Isaiah,36.0,7.0,thou trust lord god high place altar hezekiah hath take away say judah jerusalem ye shall worship altar,0.012020287044323365,0.815772750901192,0.01202201007692298,0.13616526538017482,0.012040314745619592,0.011979371851767407,1
Isaiah,36.0,8.0,pledge pray thee master king assyria thee thousand horse thou able thy set rider,0.018593458372333022,0.018743406475885106,0.018601104531687004,0.5644154942184725,0.018551065408106027,0.3610954709935163,3
Isaiah,36.0,9.0,wilt thou turn away face captain master servant thy trust egypt chariot horseman,0.013919359095030151,0.014044320599771804,0.014117657925088626,0.9297358587925878,0.014150045418885187,0.014032758168636413,3
Isaiah,36.0,10.0,come lord land destroy lord say unto land destroy,0.018554105688617057,0.01887016906969231,0.018686075498759308,0.01867900544770769,0.9064444935184091,0.01876615077681472,4
Isaiah,36.0,11.0,say eliakim shebna joah unto rabshakeh speak pray thee unto thy servant syrian language understand speak jews language ear people wall,0.009870432986285411,0.009959497896025042,0.00983165205403738,0.009877859737327067,0.009932256021889855,0.9505283013044353,5
Isaiah,36.0,12.0,rabshakeh say hath master send thy master thee speak word hath send man sit wall eat dung drink piss,0.012139554790674505,0.5956655867312272,0.011953925135125594,0.012050387429119019,0.011956121278050976,0.3562344246358027,1
Isaiah,36.0,13.0,rabshakeh stand cry loud voice jews language say hear ye word great king king assyria,0.012841778015062812,0.3627050092298396,0.012841959745808488,0.5858191612797412,0.012879403663489403,0.012912688066058633,3
Isaiah,36.0,14.0,saith king let hezekiah deceive shall able deliver,0.020834887026170718,0.021086920399656737,0.021114736666039566,0.8950276643400542,0.021030785011146556,0.020905006556932164,3
Isaiah,36.0,15.0,let hezekiah trust lord say lord surely deliver city shall deliver hand king assyria,0.011931893386786626,0.012051700045379476,0.011991297037769638,0.9400834585879105,0.011980229997320756,0.011961420944833063,3
Isaiah,36.0,16.0,hearken hezekiah saith king assyria agreement present come eat ye vine fig tree drink ye water cistern,0.011143789776210472,0.9439503455596695,0.01116887554069173,0.011270503687571359,0.011250599288519767,0.011215886147337093,1
Isaiah,36.0,17.0,come away land like land land corn wine land bread vineyard,0.013958042372400083,0.013973783082996544,0.013979077775417102,0.014038602269086287,0.3409376580009223,0.6031128364991777,5
Isaiah,36.0,18.0,beware lest hezekiah persuade say lord deliver hath god nation deliver land hand king assyria,0.012850852310100564,0.2667294335307594,0.01294374246588243,0.6816584466334545,0.01292136397590424,0.012896161083898822,3
Isaiah,36.0,19.0,god hamath arphad god sepharvaim deliver samaria hand,0.018617559690481032,0.018636889695823604,0.018676964640845364,0.9065522140883041,0.018755699097281774,0.018760672787263972,3
Isaiah,36.0,20.0,god land deliver land hand lord deliver jerusalem hand,0.016755932217435807,0.016786277517952763,0.9159274823063989,0.016893349393949094,0.016831991880742168,0.016804966683521376,2
Isaiah,36.0,21.0,hold peace answer word king commandment say answer,0.018544491018796547,0.4710129189812053,0.0188875411643357,0.018668602039148722,0.018672821649957146,0.4542136251465566,1
Isaiah,36.0,22.0,come eliakim son hilkiah household shebna scribe joah son asaph recorder hezekiah clothe rent tell word rabshakeh,0.6427576008008171,0.3177982167060379,0.009815375710482915,0.0098450944052912,0.009911789800598985,0.009871922576771873,0
Isaiah,37.0,1.0,come pass king hezekiah hear rent clothe cover sackcloth go house lord,0.01394266981355662,0.5604018537083771,0.01403017189921339,0.013979005399696527,0.38368923067739763,0.013957068501758848,1
Isaiah,37.0,2.0,send eliakim household shebna scribe elder priest cover sackcloth unto isaiah prophet son amoz,0.012922095146109664,0.3525700883010355,0.012863713791930728,0.012826567012059599,0.5959596941264762,0.012857841622388256,4
Isaiah,37.0,3.0,say unto saith hezekiah day day trouble rebuke blasphemy child come birth strength bring forth,0.011939064109814466,0.19547218623182022,0.39736138953456573,0.011994105913740354,0.011964289215432772,0.37126896499462647,2
Isaiah,37.0,4.0,lord thy god hear word rabshakeh king assyria master hath send reproach live god reprove word lord thy god hath hear wherefore lift thy prayer remnant leave,0.0072771846378813605,0.3938819856583339,0.007307528984521072,0.30855620896491187,0.27569521488450577,0.007281876869846025,1
Isaiah,37.0,5.0,servant king hezekiah come isaiah,0.027803861634556837,0.8605501935350204,0.027852515228590596,0.02798633305968038,0.027945925809572524,0.027861170732579377,1
Isaiah,37.0,6.0,isaiah say unto shall ye unto master saith lord afraid word thou hast hear wherewith servant king assyria blaspheme,0.011119263453871427,0.9438919644114446,0.011280747105623368,0.011255857800794094,0.011283916051889832,0.011168251176376617,1
Isaiah,37.0,7.0,behold send blast shall hear rumour return land cause fall sword land,0.015237930822483791,0.4247609887871256,0.5140394350493065,0.015322816411416392,0.015279348432912657,0.015359480496754943,2
Isaiah,37.0,8.0,rabshakeh return find king assyria war libnah hear depart lachish,0.018742306049587855,0.19750579771493523,0.01855126300882767,0.3991176559250397,0.01854995806043768,0.34753301924117175,3
Isaiah,37.0,9.0,hear concern tirhakah king ethiopia come forth war thee hear send messenger hezekiah say,0.012840141695668043,0.9357269116159053,0.012873871719201006,0.012870580188454911,0.012841075075812449,0.012847419704958214,1
Isaiah,37.0,10.0,shall ye speak hezekiah king judah say let thy god thou trustest deceive thee say jerusalem shall give hand king assyria,0.011172636506761443,0.4558561964381599,0.011152106444417177,0.49950722865184677,0.011161026374891402,0.011150805583923305,3
Isaiah,37.0,11.0,behold thou hast hear king assyria land destroy utterly shalt thou deliver,0.01521269803939048,0.14474156400946375,0.015361989419584993,0.38178407567676004,0.4276648014201821,0.015234871434618508,4
Isaiah,37.0,12.0,god nation deliver father destroy gozan haran rezeph child eden telassar,0.020864252751848094,0.02089269694258222,0.8953419621062395,0.020930868084055327,0.021057093867366004,0.020913126247908843,2
Isaiah,37.0,13.0,king hamath king arphad king city sepharvaim hena ivah,0.020858144074646423,0.0209237840689453,0.020873462740731832,0.8956375831188916,0.0208334263375175,0.02087359965926721,3
Isaiah,37.0,14.0,hezekiah receive letter hand messenger read hezekiah go unto house lord spread lord,0.013970508357804527,0.696838444216193,0.014104802534210092,0.24701873414420214,0.014043295386825312,0.014024215360765067,1
Isaiah,37.0,15.0,hezekiah pray unto lord say,0.03341746614017098,0.8321574365344193,0.03363246006616719,0.03352184240589112,0.0336907644515565,0.03358003040179489,1
Isaiah,37.0,16.0,o lord host god israel dwell cherubim thou art god thou kingdom earth thou hast heaven earth,0.01296134249077861,0.012872976976595549,0.3910363258372698,0.012899099685700683,0.5573323580349513,0.012897896974703943,4
Isaiah,37.0,17.0,incline thine ear o lord hear open thine eye o lord hear word sennacherib hath send reproach live god,0.009822148896195418,0.5128540783761165,0.009862423084159896,0.009876685208766679,0.4477030099061003,0.009881654528661226,1
Isaiah,37.0,18.0,truth lord king assyria lay waste nation country,0.018673255440245583,0.0186143255319755,0.018633331676847158,0.9068928861026669,0.018619916651645578,0.018566284596619482,3
Isaiah,37.0,19.0,cast god fire god work men hand wood stone destroy,0.01858017546368527,0.01857889054265224,0.0186934876614295,0.01874179997677567,0.9068149907038748,0.018590655651582525,4
Isaiah,37.0,20.0,o lord god save hand kingdom earth know thou art lord thou,0.24426994525534496,0.016801096219437487,0.016850742276006803,0.016764898629435535,0.6885154027328066,0.016797914886968645,4
Isaiah,37.0,21.0,isaiah son amoz send unto hezekiah say saith lord god israel thou hast pray sennacherib king assyria,0.010429593843124876,0.7763601254949968,0.18169259889360398,0.010541442888798826,0.010524466530262169,0.010451772349213365,1
Isaiah,37.0,22.0,word lord hath speak concern virgin daughter zion hath despise thee laugh thee scorn daughter jerusalem hath shake head thee,0.9354128613266547,0.012963522545668323,0.01293303920984691,0.012871042126838473,0.012917300303786766,0.012902234487204846,0
Isaiah,37.0,23.0,hast thou reproach blasphemed hast thou exalt thy voice lift thine eye high holy israel,0.013905056111566,0.013942278187758868,0.014038704110780743,0.013928908829705901,0.9302397805943177,0.013945272165870774,4
Isaiah,37.0,24.0,thy servant hast thou reproach lord hast say multitude chariot come height mountain side lebanon cut tall cedar thereof choice fir tree thereof enter height border forest carmel,0.06492007460601078,0.3747408202835085,0.006736905045923024,0.006734919393751023,0.5401604712518208,0.0067068094189858115,4
Isaiah,37.0,25.0,digge drunk water sole foot dry river besiege place,0.01677918631132699,0.01672190662825688,0.016767690239919326,0.01669084446093696,0.016709263935982,0.9163311084235779,5
Isaiah,37.0,26.0,hast thou hear long ago ancient time form bring pass thou shouldest lay waste defence city ruinous heap,0.009818110493959208,0.9506835667744549,0.009876868187582575,0.009875755163670997,0.009887566296626536,0.009858133083706061,1
Isaiah,37.0,27.0,inhabitant small power dismay confound grass field green herb grass housetop corn blast grow,0.01119560253756202,0.011198390580351637,0.4964464303126876,0.011171935659402901,0.4587901998021992,0.011197441107796571,2
Isaiah,37.0,28.0,know thy abode thy go thy come thy rage,0.04180348542736572,0.04218021754239707,0.04182666170245605,0.04210033986766266,0.7900204684494141,0.042068827010704565,4
Isaiah,37.0,29.0,thy rage thy tumult come ear hook thy nose bridle thy lip turn thee way thou camest,0.01527522777084984,0.015628116549387856,0.015188816996316308,0.9233747367802786,0.015259617681657383,0.01527348422151003,3
Isaiah,37.0,30.0,shall sign unto thee ye shall eat year groweth second year springeth year sow ye reap plant vineyard eat fruit thereof,0.01284882854133262,0.012908198401661127,0.012874909455078128,0.40697898413002215,0.012910208809296449,0.5414788706626096,5
Isaiah,37.0,31.0,remnant escape house judah shall root downward bear fruit upward,0.018633145393968886,0.49972416289389454,0.01867796341728562,0.42560044150762677,0.018727850597432857,0.018636436189791234,1
Isaiah,37.0,32.0,jerusalem shall forth remnant escape mount zion zeal lord host shall,0.016806948683935376,0.016784445875708088,0.91572246334874,0.016993315623902473,0.016989587210552857,0.016703239257161138,2
Isaiah,37.0,33.0,saith lord concern king assyria shall come city shoot arrow come shield cast bank,0.012879743696586758,0.012957360458622462,0.013003991237900065,0.9352525963682142,0.012998096128233988,0.012908212110442628,3
Isaiah,37.0,34.0,way come shall return shall come city saith lord,0.020943150222996778,0.02105541315405874,0.021181851069104984,0.021055221481893344,0.021119708871847546,0.8946446552000986,5
Isaiah,37.0,35.0,defend city save sake servant david sake,0.02092038723676138,0.8952781415722831,0.021137281490178603,0.020872911548975772,0.02091251961491685,0.020878758536884135,1
Isaiah,37.0,36.0,angel lord go forth smote camp assyrian fourscore thousand arise early morning behold dead corpse,0.012855607351159683,0.012877957694158566,0.27818578570057595,0.012907089813488811,0.012895515868192934,0.670278043572424,5
Isaiah,37.0,37.0,sennacherib king assyria depart go return dwell nineveh,0.023917276574246575,0.024283377750643168,0.023969662449645684,0.3409726468194591,0.023953408055124237,0.5629036283508813,5
Isaiah,37.0,38.0,come pass worship house nisroch god adrammelech sharezer son smite sword escape land armenia esarhaddon son reign stead,0.012863864071713216,0.2218956300020006,0.012897411371047687,0.01295177510970779,0.7264345629603318,0.012956756485198947,4
Isaiah,38.0,1.0,day hezekiah sick unto death isaiah prophet son amoz come unto say unto saith lord set thine house order thou shalt die live,0.008349252783843469,0.6687603790796842,0.008410601238610795,0.008427275186626254,0.008454588402712841,0.2975979033085224,1
Isaiah,38.0,2.0,hezekiah turn face wall pray unto lord,0.02389822522905815,0.46189309592999356,0.024095451553367175,0.4421235695153879,0.023948194759080714,0.024041463013112458,1
Isaiah,38.0,3.0,say remember o lord beseech thee walk thee truth perfect heart good thy sight hezekiah weep sore,0.2921971480538638,0.6596748415858806,0.012139729749624366,0.011971731059171186,0.011983090803370323,0.012033458748089651,1
Isaiah,38.0,4.0,come word lord isaiah say,0.02786388535556636,0.8602127769880688,0.027999702566225554,0.02792163135710713,0.028049118153490798,0.02795288557954136,1
Isaiah,38.0,5.0,hezekiah saith lord god david thy father hear thy prayer see thy tear behold add unto thy day year,0.011937022597573156,0.9396690688047172,0.012071629431665502,0.012154335274444157,0.012044821786848759,0.01212312210475106,1
Isaiah,38.0,6.0,deliver thee city hand king assyria defend city,0.020902367371335478,0.02100047741759378,0.20283553570116397,0.713463084153011,0.020863899283421534,0.020934636073474323,3
Isaiah,38.0,7.0,shall sign unto thee lord lord thing hath speak,0.027873809261100634,0.028051466937859586,0.027930666289346272,0.027947082617737963,0.8602660727627844,0.027930902131171123,4
